0
"['AAPL201218P00028750', '2020-09-22', '3:58PM', 'EDT', '28.75', '0.04', '0.00', '0.00', '0.00', '-', '58', '0', '50.00%']"
"['AAPL201218P00097500', '2020-09-22', '3:44PM', 'EDT', '97.50', '4.20', '0.00', '0.00', '0.00', '-', '47', '0', '6.25%']"
"['AAPL201218P00105000', '2020-09-22', '3:56PM', 'EDT', '105.00', '7.00', '0.00', '0.00', '0.00', '-', '883', '0', '3.13%']"
"['AAPL201218P00107500', '2020-09-22', '3:55PM', 'EDT', '107.50', '8.00', '0.00', '0.00', '0.00', '-', '5,186', '0', '1.56%']"
"['AAPL201218P00110000', '2020-09-22', '3:59PM', 'EDT', '110.00', '9.25', '0.00', '0.00', '0.00', '-', '466', '0', '0.78%']"
"['AAPL201218P00115000', '2020-09-22', '3:43PM', 'EDT', '115.00', '11.85', '0.00', '0.00', '0.00', '-', '366', '0', '0.00%']"
"['AAPL201218P00117500', '2020-09-22', '3:14PM', 'EDT', '117.50', '13.85', '0.00', '0.00', '0.00', '-', '36', '0', '0.00%']"
"['AAPL201218P00120000', '2020-09-22', '3:23PM', 'EDT', '120.00', '15.01', '0.00', '0.00', '0.00', '-', '130', '0', '0.00%']"
"['AAPL201218P00122500', '2020-09-22', '1:58PM', 'EDT', '122.50', '17.60', '0.00', '0.00', '0.00', '-', '14', '0', '0.00%']"
"['AAPL201218P00135000', '2020-09-22', '2:04PM', 'EDT', '135.00', '27.00', '0.00', '0.00', '0.00', '-', '6', '0', '0.00%']"
"['AAPL201218P00140000', '2020-09-22', '11:09AM', 'EDT', '140.00', '32.62', '0.00', '0.00', '0.00', '-', '5', '0', '0.00%']"
"['AAPL201218P00145000', '2020-09-21', '9:30AM', 'EDT', '145.00', '41.70', '0.00', '0.00', '0.00', '-', '49', '0', '0.00%']"
"['AAPL201218P00150000', '2020-09-22', '11:09AM', 'EDT', '150.00', '41.90', '0.00', '0.00', '0.00', '-', '15', '0', '0.00%']"
"['AAPL201218P00155000', '2020-09-21', '1:42PM', 'EDT', '155.00', '48.50', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00160000', '2020-09-22', '12:01PM', 'EDT', '160.00', '50.95', '0.00', '0.00', '0.00', '-', '61', '0', '0.00%']"
"['AAPL201218P00165000', '2020-09-18', '12:43PM', 'EDT', '165.00', '58.92', '0.00', '0.00', '0.00', '-', '37', '0', '0.00%']"
"['AAPL201218P00170000', '2020-09-21', '3:42PM', 'EDT', '170.00', '61.77', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00175000', '2020-09-17', '2:35PM', 'EDT', '175.00', '66.35', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00180000', '2020-09-22', '9:49AM', 'EDT', '180.00', '69.89', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00185000', '2020-09-11', '9:55AM', 'EDT', '185.00', '72.25', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00190000', '2020-09-14', '2:58PM', 'EDT', '190.00', '76.50', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00195000', '2020-09-10', '10:57AM', 'EDT', '195.00', '79.00', '0.00', '0.00', '0.00', '-', '20', '0', '0.00%']"
"['AAPL201218P00200000', '2020-09-10', '2:08PM', 'EDT', '200.00', '85.40', '0.00', '0.00', '0.00', '-', '101', '0', '0.00%']"
"['AAPL201218P00220000', '2020-08-28', '12:42PM', 'EDT', '220.00', '1.10', '0.94', '1.14', '0.00', '-', '1', '1,063', '0.00%']"
"['AAPL201218P00225000', '2020-09-09', '10:53AM', 'EDT', '225.00', '118.80', '0.00', '0.00', '0.00', '-', '1', '0', '0.00%']"
"['AAPL201218P00230000', '2020-08-28', '12:42PM', 'EDT', '230.00', '1.25', '1.09', '1.28', '+0.22', '+21.36%']"
"['AAPL201218P00240000', '2020-08-27', '2:25PM', 'EDT', '240.00', '1.40', '1.26', '1.39', '0.00', '-', '1', '1,245', '0.00%']"
"['AAPL201218P00250000', '2020-09-21', '9:44AM', 'EDT', '250.00', '139.00', '0.00', '0.00', '0.00', '-', '2', '0', '0.00%']"
"['AAPL201218P00260000', '2020-08-28', '3:30PM', 'EDT', '260.00', '1.67', '1.68', '1.72', '-0.07', '-4.02%']"
"['AAPL201218P00270000', '2020-08-28', '1:54PM', 'EDT', '270.00', '2.00', '1.92', '2.12', '+0.10', '+5.26%']"
"['AAPL201218P00280000', '2020-08-28', '3:12PM', 'EDT', '280.00', '2.27', '2.20', '2.40', '-0.10', '-4.22%']"
"['AAPL201218P00290000', '2020-08-28', '2:06PM', 'EDT', '290.00', '2.60', '2.52', '2.73', '0.00', '-', '46', '1,302', '0.00%']"
"['AAPL201218P00300000', '2020-08-28', '1:30PM', 'EDT', '300.00', '2.90', '2.89', '3.15', '-0.10', '-3.33%']"
"['AAPL201218P00305000', '2020-08-27', '3:39PM', 'EDT', '305.00', '3.24', '3.05', '3.35', '0.00', '-', '9', '1,230', '0.00%']"
"['AAPL201218P00310000', '2020-08-28', '2:08PM', 'EDT', '310.00', '3.35', '3.25', '3.55', '-0.05', '-1.47%']"
"['AAPL201218P00320000', '2020-08-27', '1:11PM', 'EDT', '320.00', '3.90', '3.75', '4.05', '-0.11', '-2.74%']"
"['AAPL201218P00325000', '2020-08-28', '3:03PM', 'EDT', '325.00', '4.15', '4.05', '4.30', '+0.15', '+3.75%']"
"['AAPL201218P00330000', '2020-08-28', '3:07PM', 'EDT', '330.00', '4.40', '4.35', '4.60', '+0.66', '+17.65%']"
"['AAPL201218P00335000', '2020-08-28', '3:54PM', 'EDT', '335.00', '4.74', '4.70', '4.95', '-0.20', '-4.05%']"
"['AAPL201218P00340000', '2020-08-28', '1:33PM', 'EDT', '340.00', '5.20', '5.05', '5.35', '-0.05', '-0.95%']"
"['AAPL201218P00345000', '2020-08-26', '2:26PM', 'EDT', '345.00', '4.60', '5.40', '5.75', '0.00', '-', '27', '1,492', '0.00%']"
"['AAPL201218P00350000', '2020-08-28', '3:54PM', 'EDT', '350.00', '5.85', '5.90', '6.15', '-0.35', '-5.65%']"
"['AAPL201218P00360000', '2020-08-28', '3:47PM', 'EDT', '360.00', '6.65', '6.90', '7.20', '-0.55', '-7.64%']"
"['AAPL201218P00370000', '2020-08-28', '2:17PM', 'EDT', '370.00', '8.08', '8.05', '8.40', '-0.26', '-3.12%']"
"['AAPL201218P00380000', '2020-08-28', '3:47PM', 'EDT', '380.00', '8.99', '9.45', '9.80', '-0.71', '-7.32%']"
"['AAPL201218P00390000', '2020-08-28', '3:43PM', 'EDT', '390.00', '10.40', '11.05', '11.30', '-1.00', '-8.77%']"
"['AAPL201218P00400000', '2020-08-28', '3:47PM', 'EDT', '400.00', '12.15', '12.90', '13.30', '-0.95', '-7.25%']"
"['AAPL201218P00410000', '2020-08-28', '3:27PM', 'EDT', '410.00', '14.77', '15.00', '15.45', '-0.65', '-4.22%']"
"['AAPL201218P00420000', '2020-08-28', '3:52PM', 'EDT', '420.00', '17.50', '17.45', '17.90', '-0.60', '-3.31%']"
"['AAPL201218P00430000', '2020-08-28', '12:59PM', 'EDT', '430.00', '19.62', '20.15', '20.65', '-0.73', '-3.59%']"
"['AAPL201218P00440000', '2020-08-28', '2:48PM', 'EDT', '440.00', '22.85', '23.20', '23.70', '-0.75', '-3.18%']"
"['AAPL201218P00450000', '2020-08-28', '3:59PM', 'EDT', '450.00', '26.90', '26.60', '27.15', '0.00', '-', '108', '4,272', '0.00%']"
"['AAPL201218P00460000', '2020-08-28', '3:40PM', 'EDT', '460.00', '29.35', '30.45', '31.00', '-1.45', '-4.71%']"
"['AAPL201218P00480000', '2020-08-28', '3:40PM', 'EDT', '480.00', '37.24', '39.15', '39.80', '-2.58', '-6.48%']"
"['AAPL201218P00490000', '2020-08-28', '3:29PM', 'EDT', '490.00', '43.25', '44.05', '44.70', '-1.45', '-3.24%']"
"['AAPL201218P00500000', '2020-08-28', '3:45PM', 'EDT', '500.00', '49.47', '49.35', '50.05', '-0.48', '-0.96%']"
"['AAPL201218P00520000', '2020-08-28', '3:21PM', 'EDT', '520.00', '59.90', '61.00', '61.80', '-1.06', '-1.74%']"
"['AAPL201218P00540000', '2020-08-27', '1:16PM', 'EDT', '540.00', '1.00', '0.25', '0.40', '-74.85', '-98.68%']"
"['AAPL201218P00560000', '2020-08-28', '3:28PM', 'EDT', '560.00', '1.00', '0.28', '0.48', '-86.40', '-98.86%']"
"['AAPL201218P00580000', '2020-08-28', '3:05PM', 'EDT', '580.00', '1.84', '0.31', '0.51', '-101.33', '-98.22%']"
"['AAPL201218P00600000', '2020-08-28', '9:31AM', 'EDT', '600.00', '0.47', '0.34', '0.54', '-118.69', '-99.61%']"
"['AAPL201218P00660000', '2020-08-26', '3:59PM', 'EDT', '660.00', '1.88', '0.44', '0.63', '-164.62', '-98.87%']"
"['AAPL201218P00700000', '2020-08-27', '9:48AM', 'EDT', '700.00', '1.96', '0.51', '0.70', '-200.04', '-99.03%']"
